Machine,Sub_Machine,.,Task_Description,Task_Code,Estimated_mins,Crew,Period_freq,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52
C5 Lubrication,Let-Off Festoon,38,تشحيم,620,60,1,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
C5 Lubrication,Cutting Festoon,39,تشحيم,620,60,1,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
C5 Lubrication,Cutting Festoon,40,تزييت,630,90,1,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C5 Lubrication,Cutting M/C,41,تشحيم,620,60,1,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
C5 Lubrication,Cutting M/C,42,تزييت,630,90,1,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C5 Lubrication,Wind-Up Conveyors,43,تشحيم,620,60,1,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
C5 Lubrication,Wind-Up Conveyors,44,تزييت,630,90,1,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C5 Lubrication,Wind-Up Cars,45,زيت الهواء,610,30,1,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
C5 Lubrication,Wind-Up Cars,46,تشحيم,620,60,1,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
C5 Lubrication,Wind-Up Cars,47,تزييت,630,90,1,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C5 Mechanical,سير التغذية,1,التأكد من عمل سير التغذية بكفاءة,300,15,1,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
C5 Mechanical,سير التغذية,2,تنظيف رولات سير التغذية,340,60,1,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
C5 Mechanical,سير التغذية,3,تنظيف سير التغذية,350,60,1,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
C5 Mechanical,الاكسترودر,4,معالجة اى تسريب زيت من وحدة الهيدروليك,310,60,1,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
C5 Mechanical,الاكسترودر,5,معالجة اى تسريب زيت من الجيربوكس,310,60,2,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
C5 Mechanical,الاكسترودر,6,معالجة اى تسريب زيت من الفيدرول,310,60,1,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
C5 Mechanical,الاكسترودر,7,تغيير بلى الفيدرول,440,120,2,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
C5 Mechanical,الاكسترودر,8,معالجة أى تسريب مياه من روتارى جوينت الاكسترودر,360,60,2,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
C5 Mechanical,الاكسترودر,9,بكفاءة Driving التأكد من عمل سيور ,350,60,1,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
C5 Mechanical,الاكسترودر,10,التأكد من عمل الثرموريجيوليشن,470,45,1,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
C5 Mechanical,الاكسترودر,11,معالجة أى تسريب مياه من الثرموريجيوليشن,360,60,2,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
C5 Mechanical,الكالندر,12,معالجة اى تسريب زيت من وحدة هيدروليك الكالندر,310,60,1,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
C5 Mechanical,الكالندر,13,التأكد من ضغوط زيت الهيدروليك,410,30,1,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
C5 Mechanical,الكالندر,14,معالجة اى تسريب زيت من وحدة تزييت الكالندر,310,60,1,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
C5 Mechanical,الكالندر,15,تنظيف فلاتر زيت وحدة تزييت الكالندر,400,60,1,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
C5 Mechanical,الكالندر,16,التأكد من ضغوط زيت وحدة التزييت,410,30,1,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
C5 Mechanical,الكالندر,17,التأكد من عمل البساتم بكفاءة,420,60,1,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
C5 Mechanical,الكالندر,18,OP معالجة أى تسريب مياه من الروتارى جوينت ,360,60,2,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
C5 Mechanical,الكالندر,19,ضبط الخلوص بين الدرافيل,430,180,2,26,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,
C5 Mechanical,الكالندر,20,ضبط سكاكين قطع العرض,380,45,1,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
C5 Mechanical,الكالندر,21,تغيير سكاكين قطع العرض,390,45,2,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
C5 Mechanical,الكالندر,22,DR معالجة أى تسريب مياه من الروتارى جوينت ,360,60,2,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
C5 Mechanical,الكالندر,23,التأكد من عمل الثرموريجيوليشن,470,45,1,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
C5 Mechanical,الكالندر,24,معالجة أى تسريب مياه من الثرموريجيوليشن,360,60,1,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
C5 Mechanical,سير الماستر,25,ضبط حركة سير الماستر,300,30,1,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
C5 Mechanical,سير الماستر,26,تنظيف رولات سير الماستر,340,60,1,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
C5 Mechanical,سير الماستر,27,تغيير كتاين رولات سير الماستر,490,60,2,26,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,
C5 Mechanical,بقية الخط,28,معالجة أى تسريب مياه من روتارى جوينت الكولنج درام,360,60,1,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
C5 Mechanical,بقية الخط,29,تنظيف رولات وسير السنترة السفلى,340,60,1,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
C5 Mechanical,بقية الخط,30,ضبط حركة سير السنترة السفلى,300,30,1,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
C5 Mechanical,بقية الخط,31,تنظيف رولات وسير السنترة العلوى,340,60,1,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
C5 Mechanical,بقية الخط,32,ضبط حركة سير السنترة العلوى,300,30,1,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
C5 Mechanical,بقية الخط,33,تنظيف رولات وسير الاندر- لينر,340,60,1,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
C5 Mechanical,بقية الخط,34,ضبط حركة سير الاندر- لينر,300,60,2,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
C5 Mechanical,بقية الخط,35,تنظيف رولات وسير اللينر,340,45,1,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
C5 Mechanical,بقية الخط,36,ضبط حركة سير اللينر,300,60,2,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
C5 Mechanical,بقية الخط,37,Over - path تنظيف رولات وسير اللينر ,340,60,1,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
C5 Mechanical,بقية الخط,38,Over - path ضبط حركة سير اللينر ,300,60,2,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
C5 Mechanical,بقية الخط,39,Let-off1 تنظيف رولات وسير الاندر- لينر ,340,60,1,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
C5 Mechanical,بقية الخط,40,Let-off1 ضبط حركة سير الاندر- لينر ,300,60,2,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
C5 Mechanical,بقية الخط,41,Let-off2 تنظيف رولات وسير الاندر- لينر ,340,60,1,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
C5 Mechanical,بقية الخط,42,Let-off2 ضبط حركة سير الاندر- لينر ,300,60,2,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
C5 Mechanical,بقية الخط,43,التأكد من عمل بساتم Let-off1 بكفاءة,420,60,1,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
C5 Mechanical,بقية الخط,44,التأكد من عمل بساتم Let-off2 بكفاءة,420,60,1,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
C5 Mechanical,بقية الخط,45,بكفاءة Let-off1 التأكد من عمل اسكرو حمل البوبينة,500,60,1,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
C5 Mechanical,بقية الخط,46,بكفاءة Let-off2 التأكد من عمل اسكرو حمل البوبينة ,500,60,1,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
C5 Mechanical,بقية الخط,47,ضبط قطع سكينة الوايند-أب,380,45,1,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
C5 Mechanical,بقية الخط,48,تغيير سكينتى الوايند-أب (الروتارى و الكونتر),390,120,2,26,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,
C5 Mechanical,بقية الخط,49,Wind-up1 تنظيف رولات وسير اللينر ,340,60,1,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
C5 Mechanical,بقية الخط,50,Wind-up1 ضبط حركة سير اللينر ,300,60,2,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
C5 Mechanical,بقية الخط,51,Wind-up2 تنظيف رولات وسير اللينر ,340,60,1,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
C5 Mechanical,بقية الخط,52,Wind-up2 ضبط حركة سير اللينر ,300,60,2,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
C5 Mechanical,بقية الخط,53,بكفاءة Wind-up1 التأكد من عمل بساتم ,420,60,1,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
C5 Mechanical,بقية الخط,54,بكفاءة Wind-up2 التأكد من عمل بساتم ,420,60,1,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
C5 Mechanical,بقية الخط,55,بكفاءة Let-off1 التأكد من عمل اسكرو حمل البوبينة ,500,60,1,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
C5 Mechanical,بقية الخط,56,بكفاءة Let-off2 التأكد من عمل اسكرو حمل البوبينة ,500,60,1,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
C5 Mechanical,بقية الخط,57,Let-off1 تغيير اسكرو حمل البوبينة ,510,120,2,26,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,
C5 Mechanical,بقية الخط,58,Let-off2 تغيير اسكرو حمل البوبينة ,510,120,2,26,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,
C5 Mechanical,بقية الخط,59,Wind-up1 تغيير اسكرو حمل البوبينة ,510,120,2,26,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,
C5 Mechanical,بقية الخط,60,Wind-up2 تغيير اسكرو حمل البوبينة ,510,120,2,26,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,
Duplex Lubrication,"سير تغذية اكسترودر ""6",1,تشحيم,620,60,1,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
Duplex Lubrication,"سير تغذية اكسترودر ""6",2,تزييت,630,90,1,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duplex Lubrication,خط انتاج السيدوول,3,زيت الهواء,610,30,1,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
Duplex Lubrication,خط انتاج السيدوول,4,تنظيف,600,60,1,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
Duplex Lubrication,خط انتاج السيدوول,5,تشحيم,620,60,1,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
Duplex Lubrication,منطقة الاكسترودر,6,زيت الهواء,610,30,1,6,x,,,,,,x,,,,,,x,,,,,,x,,,,,,x,,,,,,x,,,,,,x,,,,,,x,,,,,,x,,,
Duplex Lubrication,منطقة الاكسترودر,7,تشحيم,620,60,1,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
Duplex Lubrication,منطقة الاكسترودر,8,تزييت,630,90,1,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duplex Lubrication,وحدة هيدروليك الاكسترودر,9,تنظيف,600,60,1,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
Duplex Lubrication,وحدة هيدروليك الاكسترودر,10,تزييت,630,90,1,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duplex Lubrication,وحدة تزييت الفيدرول,11,تنظيف,600,60,1,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
Duplex Lubrication,وحدة تزييت الفيدرول,12,تزييت,630,90,1,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duplex Lubrication,سير الماستر,13,تشحيم,620,60,1,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
Duplex Lubrication,سير الماستر,14,تزييت,630,90,1,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duplex Lubrication,سير الاسترب,15,تشحيم,620,60,1,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
Duplex Lubrication,سير الاسترب,16,تزييت,630,90,1,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duplex Lubrication,السير الرافع,17,تزييت,630,90,1,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duplex Lubrication,السير الرافع,18,تشحيم,620,60,1,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
Duplex Lubrication,احواض التبريد,19,تزييت,630,90,1,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duplex Lubrication,احواض التبريد,20,تشحيم,620,60,1,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
Duplex Lubrication,سير الرولات 1,21,تزييت,630,90,1,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duplex Lubrication,سير الرولات 1,22,تشحيم,620,60,1,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
Duplex Lubrication,سكينة قطع السيدوول,23,تشحيم,630,60,1,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
Duplex Lubrication,سكينة قطع السيدوول,24,تزييت,630,90,1,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duplex Lubrication,وحدة هيدروليك السكينة,25,تنظيف,600,60,1,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
Duplex Lubrication,وحدة هيدروليك السكينة,26,تزييت,630,90,1,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duplex Lubrication,سير الرولات 2,27,تزييت,630,90,1,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duplex Lubrication,سير الرولات 2,28,تشحيم,620,60,1,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
Duplex Mechanical,سير التغذية,1,التأكد من عمل سير التغذية بكفاءة,300,15,1,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
Duplex Mechanical,سير التغذية,2,تنظيف رولات سير التغذية,340,60,1,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
Duplex Mechanical,سير التغذية,3,تنظيف سير التغذية,350,60,1,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
Duplex Mechanical,الاكسترودر,4,معالجة اى تسريب زيت من وحدة الهيدروليك,310,60,1,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
Duplex Mechanical,الاكسترودر,5,معالجة اى تسريب زيت من الجيربوكس,310,60,2,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
Duplex Mechanical,الاكسترودر,6,معالجة اى تسريب زيت من الفيدرول,310,60,1,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
Duplex Mechanical,الاكسترودر,7,تغيير بلى الفيدرول,440,120,2,26,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,
Duplex Mechanical,الاكسترودر,8,معالجة أى تسريب مياه من روتارى جوينت الاكسترودر,360,60,2,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
Duplex Mechanical,الاكسترودر,9,التأكد من عمل Driving Coupling بكفاءة,350,60,1,26,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,
Duplex Mechanical,الاكسترودر,10,التأكد من عمل الثرموريجيوليشن,470,45,1,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
Duplex Mechanical,الاكسترودر,11,معالجة أى تسريب مياه من الثرموريجيوليشن,360,60,2,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
Duplex Mechanical,سير الماستر,12,ضبط حركة سير الماستر,300,30,1,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
Duplex Mechanical,سير الماستر,13,تنظيف رولات سير الماستر,340,60,1,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
Duplex Mechanical,سير الماستر,14,تغيير كتاين رولات سير الماستر,490,60,2,26,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,
Duplex Mechanical,سير الاسترب,15,ضبط حركة سير الاسترب,300,30,1,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
Duplex Mechanical,سير الاسترب,16,تنظيف رولات سير الاسترب,340,60,1,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
Duplex Mechanical,سير الاسترب,17,الكشف علي حالة فلتر الزيت,610,30,1,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
Duplex Mechanical,سير الاسترب,18,الكشف علي ضغط البريس لوحدة البريس,600,30,1,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
Duplex Mechanical,سير الاسترب,19,الكشف علي مسارات الهواء,620,30,1,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
Duplex Mechanical,سير الاسترب,20,تغيير كتاين رولات سير الاسترب,490,60,2,26,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,
Duplex Mechanical,بقية الخط,21,تنظيف رولات وسير و حوض التبريد العلوى,340,120,4,26,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,
Duplex Mechanical,بقية الخط,22,ضبط حركة سير حوض التبريد العلوى,300,60,1,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
Duplex Mechanical,بقية الخط,23,تنظيف رولات وسير و حوض التبريد الاوسط,340,120,4,26,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,
Duplex Mechanical,بقية الخط,24,ضبط حركة سير حوض التبريد الاوسط,300,60,1,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
Duplex Mechanical,بقية الخط,25,تنظيف رولات وسير و حوض التبريد السفلى,340,120,4,26,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,
Duplex Mechanical,بقية الخط,26,ضبط حركة سير حوض التبريد السفلى,300,60,1,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
Duplex Mechanical,بقية الخط,27,تغيير كتاين رولات ما بعد حوض التبريد السفلى,490,60,2,26,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,
Duplex Mechanical,بقية الخط,28,ضبط حركة سير السكينة,300,60,2,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
Duplex Mechanical,بقية الخط,29,تغيير كتاين رولات ما بعد السكينة,490,60,2,26,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,
Duplex Mechanical,بقية الخط,30,ضبط قطع السكينة,380,60,1,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
Duplex Mechanical,بقية الخط,31,تغيير سكينتى (الروتارى و الكونتر),390,180,2,26,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,
Duplex Mechanical,بقية الخط,32,التأكد من خلوص اسكرو 120,580,480,6,26,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,
Duplex Mechanical,بقية الخط,33,تغيير اسكرو 120,590,480,6,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duplex Mechanical,بقية الخط,34,التأكد من خلوص اسكرو 150,580,480,6,26,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,
Duplex Mechanical,بقية الخط,35,تغيير اسكرو 150,590,480,6,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G1.1,ماكينة البلا در,1,زيت الهواء,610,30,1,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
